Code vehicule,Code chauffeur,Date (GMT),Latitude,Longitude,Vitesse,I/O,Valide
3522,04343,2022-05-25 10:54:53,25.51411,-103.36247,2,04,1,
3522,04343,2022-05-25 10:55:19,25.51408,-103.36241,1,04,1,
3522,04343,2022-05-25 10:55:50,25.51403,-103.36231,1,04,1,
3522,04343,2022-05-25 10:56:20,25.51613,-103.34798,0,04,1,
3522,04343,2022-05-25 10:56:51,25.51613,-103.34796,0,04,1,
3522,04343,2022-05-25 10:57:21,25.51614,-103.34794,0,04,1,
3522,04343,2022-05-25 10:57:52,25.51613,-103.34806,0,04,1,
3522,04343,2022-05-25 10:58:22,25.51609,-103.34812,0,04,1,
3522,04343,2022-05-25 10:58:53,25.51593,-103.34806,0,04,1,
3522,04343,2022-05-25 10:59:23,25.516,-103.34805,0,04,1,
3522,04343,2022-05-25 10:59:52,25.51599,-103.34811,0,04,1,
3522,04343,2022-05-25 11:00:20,25.516,-103.34792,1,04,1,
3522,04343,2022-05-25 11:00:50,25.51615,-103.34795,2,04,1,
3522,04343,2022-05-25 11:01:21,25.51607,-103.34803,1,04,1,
3522,04343,2022-05-25 11:01:51,25.51602,-103.34805,0,04,1,
3522,04343,2022-05-25 11:02:21,25.51595,-103.34806,0,04,1,
3522,04343,2022-05-25 11:02:52,25.51608,-103.34805,0,04,1,
3522,04343,2022-05-25 11:03:23,25.51611,-103.3481,0,04,1,
3522,04343,2022-05-25 11:03:49,25.5161,-103.34809,0,04,1,
3522,04343,2022-05-25 11:04:20,25.51605,-103.34802,0,04,1,
3522,04343,2022-05-25 11:04:45,25.51607,-103.34805,0,04,1,
3522,04343,2022-05-25 11:05:16,25.51605,-103.34802,0,04,1,
3522,04343,2022-05-25 11:05:46,25.51608,-103.34804,0,04,1,
3522,04343,2022-05-25 11:06:17,25.51609,-103.34805,0,04,1,
3522,04343,2022-05-25 11:06:47,25.5161,-103.34805,0,04,1,
3522,04343,2022-05-25 11:07:18,25.5161,-103.34805,0,04,1,
3522,04343,2022-05-25 11:07:48,25.51609,-103.34804,0,04,1,
3522,04343,2022-05-25 11:08:19,25.51608,-103.34802,0,04,1,
3522,04343,2022-05-25 11:08:49,25.51608,-103.34803,0,04,1,
3522,04343,2022-05-25 11:09:20,25.51608,-103.34802,0,04,1,
3522,04343,2022-05-25 11:09:46,25.51608,-103.34802,0,04,1,
3522,04343,2022-05-25 11:10:16,25.51609,-103.34802,0,04,1,
3522,04343,2022-05-25 11:10:46,25.51608,-103.34801,1,04,1,
