Code vehicule,Code chauffeur,Date (GMT),Latitude,Longitude,Vitesse,I/O,Valide
6237,00677,2022-05-25 20:17:16,25.6113,-103.46396,0,04,1,
6237,00677,2022-05-25 20:17:42,25.61133,-103.46394,0,04,1,
6237,00677,2022-05-25 20:18:12,25.61133,-103.46393,0,04,1,
6237,00677,2022-05-25 20:18:43,25.61132,-103.46392,0,04,1,
6237,00677,2022-05-25 20:19:13,25.6113,-103.46391,0,04,1,
6237,00677,2022-05-25 20:19:44,25.61128,-103.4639,0,04,1,
6237,00677,2022-05-25 20:20:14,25.61128,-103.4639,0,04,1,
6237,00677,2022-05-25 20:20:44,25.61128,-103.4639,0,04,1,
6237,00677,2022-05-25 20:21:15,25.61128,-103.4639,0,04,1,
6237,00677,2022-05-25 20:21:45,25.61131,-103.46395,0,04,1,
6237,00677,2022-05-25 20:22:10,25.61129,-103.46393,0,04,1,
6237,00677,2022-05-25 20:22:40,25.61125,-103.46392,0,04,1,
6237,00677,2022-05-25 20:23:11,25.61123,-103.4639,0,04,1,
6237,00677,2022-05-25 20:23:41,25.61123,-103.46386,0,04,1,
6237,00677,2022-05-25 20:23:56,25.61123,-103.46385,0,00,1,
6237,00677,2022-05-25 20:24:27,25.61129,-103.46388,3,00,1,
6237,00677,2022-05-25 20:24:57,25.61159,-103.46373,9,00,1,
6237,00677,2022-05-25 20:25:27,25.61188,-103.46351,11,00,1,
6237,00677,2022-05-25 20:25:53,25.61254,-103.46316,11,00,1,
6237,00677,2022-05-25 20:26:19,25.61335,-103.46282,13,00,1,
6237,00677,2022-05-25 20:26:50,25.61325,-103.4615,14,00,1,
6237,00677,2022-05-25 20:27:20,25.61328,-103.46022,17,00,1,
6237,00677,2022-05-25 20:27:50,25.61529,-103.46006,12,00,1,
6237,00677,2022-05-25 20:28:21,25.61794,-103.45987,24,00,1,
6237,00677,2022-05-25 20:28:51,25.61902,-103.46236,55,00,1,
6237,00677,2022-05-25 20:29:21,25.62286,-103.46632,83,00,1,
6237,00677,2022-05-25 20:29:52,25.62767,-103.47139,74,00,1,
6237,00677,2022-05-25 20:30:22,25.63177,-103.47572,87,00,1,
6237,00677,2022-05-25 20:30:52,25.63665,-103.48115,98,00,1,
6237,00677,2022-05-25 20:31:18,25.63882,-103.48677,78,00,1,
6237,00677,2022-05-25 20:31:48,25.64106,-103.49379,89,00,1,
6237,00677,2022-05-25 20:32:18,25.6428,-103.49927,49,00,1,
6237,00677,2022-05-25 20:32:49,25.64286,-103.49992,33,00,1,
6237,00677,2022-05-25 20:33:19,25.64137,-103.49526,77,00,1,
6237,00677,2022-05-25 20:33:50,25.63902,-103.4879,99,00,1,
6237,00677,2022-05-25 20:34:20,25.63585,-103.48022,96,00,1,
6237,00677,2022-05-25 20:34:50,25.63061,-103.47465,88,00,1,
6237,00677,2022-05-25 20:35:20,25.62532,-103.4691,104,00,1,
6237,00677,2022-05-25 20:35:51,25.61949,-103.46322,87,00,1,
6237,00677,2022-05-25 20:36:16,25.61757,-103.46006,25,00,1,
6237,00677,2022-05-25 20:36:46,25.61519,-103.46018,17,00,1,
6237,00677,2022-05-25 20:37:17,25.61291,-103.46041,23,00,1,
6237,00677,2022-05-25 20:37:47,25.6109,-103.46144,50,00,1,
6237,00677,2022-05-25 20:38:18,25.60953,-103.46279,12,00,1,
6237,00677,2022-05-25 20:38:48,25.61045,-103.46397,25,00,1,
6237,00677,2022-05-25 20:39:18,25.61107,-103.46433,13,00,1,
6237,00677,2022-05-25 20:39:49,25.61127,-103.46388,0,00,1,
