Code vehicule,Code chauffeur,Date (GMT),Latitude,Longitude,Vitesse,I/O,Valide
4515,00681,2022-05-25 12:54:24,0,0,0,05,0,
4515,00681,2022-05-25 12:54:29,0,0,0,04,0,
4515,00681,2022-05-25 12:54:34,25.48985,-103.36028,0,04,1,
4515,00681,2022-05-25 12:54:59,25.48984,-103.36029,0,04,1,
4515,00681,2022-05-25 12:55:30,25.48983,-103.36028,0,04,1,
4515,00681,2022-05-25 12:56:02,25.48983,-103.36027,0,04,1,
4515,00681,2022-05-25 12:56:28,25.48982,-103.36026,0,04,1,
4515,00681,2022-05-25 12:56:59,25.48982,-103.36026,0,04,1,
4515,00681,2022-05-25 12:57:29,25.48981,-103.36026,0,04,1,
4515,00681,2022-05-25 12:57:54,25.48981,-103.36026,0,04,1,
4515,00681,2022-05-25 12:58:24,25.48983,-103.36018,0,04,1,
4515,00681,2022-05-25 12:58:55,25.48984,-103.36015,0,04,1,
4515,00681,2022-05-25 12:59:05,25.48984,-103.36016,0,00,1,
4515,00681,2022-05-25 12:59:35,25.48982,-103.36019,0,00,1,
4515,00681,2022-05-25 13:00:06,25.48982,-103.3602,0,00,1,
4515,00681,2022-05-25 13:00:36,25.48981,-103.36021,0,00,1,
4515,00681,2022-05-25 13:01:06,25.4898,-103.36025,0,00,1,
4515,00681,2022-05-25 13:01:37,25.48979,-103.36026,0,00,1,
4515,00681,2022-05-25 13:02:07,25.48978,-103.36025,0,00,1,
4515,00681,2022-05-25 13:02:37,25.48977,-103.36025,0,00,1,
4515,00681,2022-05-25 13:03:08,25.4898,-103.36025,0,00,1,
4515,00681,2022-05-25 13:03:33,25.48982,-103.36025,0,00,1,
4515,00681,2022-05-25 13:04:03,25.48983,-103.36026,0,00,1,
4515,00681,2022-05-25 13:04:34,25.48982,-103.36026,0,00,1,
4515,00681,2022-05-25 13:05:04,25.48981,-103.36025,0,00,1,
4515,00681,2022-05-25 13:05:34,25.48981,-103.36025,0,00,1,
4515,00681,2022-05-25 13:06:05,25.48981,-103.36026,0,00,1,
4515,00681,2022-05-25 13:06:35,25.48981,-103.36026,0,00,1,
4515,00681,2022-05-25 13:07:05,25.48981,-103.36026,0,00,1,
4515,00681,2022-05-25 13:07:36,25.48981,-103.36027,0,00,1,
4515,00681,2022-05-25 13:08:06,25.48981,-103.36025,1,00,1,
4515,00681,2022-05-25 13:08:32,25.49009,-103.35995,19,00,1,
4515,00681,2022-05-25 13:09:02,25.49053,-103.35907,6,00,1,
4515,00681,2022-05-25 13:09:32,25.49057,-103.35894,1,00,1,
4515,00681,2022-05-25 13:10:02,25.49151,-103.36013,30,00,1,
4515,00681,2022-05-25 13:10:33,25.4915,-103.36198,31,00,1,
4515,00681,2022-05-25 13:11:03,25.49011,-103.36406,42,00,1,
4515,00681,2022-05-25 13:11:33,25.48959,-103.36609,33,00,1,
4515,00681,2022-05-25 13:12:04,25.49213,-103.36618,43,00,1,
4515,00681,2022-05-25 13:12:34,25.49538,-103.36613,6,00,1,
4515,00681,2022-05-25 13:13:04,25.49754,-103.36611,25,00,1,
4515,00681,2022-05-25 13:13:35,25.49774,-103.37006,60,00,1,
4515,00681,2022-05-25 13:14:05,25.49728,-103.37464,19,00,1,
4515,00681,2022-05-25 13:14:30,25.49691,-103.37698,50,00,1,
4515,00681,2022-05-25 13:15:01,25.49659,-103.3792,5,00,1,
4515,00681,2022-05-25 13:15:31,25.49647,-103.37994,15,00,1,
4515,00681,2022-05-25 13:16:01,25.49616,-103.38206,25,00,1,
4515,00681,2022-05-25 13:16:32,25.49548,-103.38644,63,00,1,
4515,00681,2022-05-25 13:17:02,25.49467,-103.39157,61,00,1,
4515,00681,2022-05-25 13:17:32,25.49381,-103.39651,58,00,1,
