Code vehicule,Code chauffeur,Date (GMT),Latitude,Longitude,Vitesse,I/O,Valide
6278,00759,2022-05-25 11:24:13,25.51606,-103.37922,0,04,1,
6278,00759,2022-05-25 11:24:13,25.51606,-103.37922,0,05,1,
6278,00759,2022-05-25 11:24:44,25.51606,-103.37921,0,04,1,
6278,00759,2022-05-25 11:25:09,25.51606,-103.37921,0,04,1,
6278,00759,2022-05-25 11:25:39,25.51606,-103.37921,0,04,1,
6278,00759,2022-05-25 11:26:10,25.51607,-103.3792,0,04,1,
6278,00759,2022-05-25 11:26:40,25.51608,-103.37919,0,04,1,
6278,00759,2022-05-25 11:27:10,25.51608,-103.37918,0,04,1,
6278,00759,2022-05-25 11:27:41,25.51609,-103.37917,0,04,1,
6278,00759,2022-05-25 11:28:11,25.5161,-103.37917,0,04,1,
6278,00759,2022-05-25 11:28:37,25.51611,-103.37916,0,04,1,
6278,00759,2022-05-25 11:29:08,25.51611,-103.37915,0,04,1,
6278,00759,2022-05-25 11:29:38,25.51612,-103.37916,0,04,1,
6278,00759,2022-05-25 11:30:08,25.51611,-103.37917,0,04,1,
6278,00759,2022-05-25 11:30:34,25.51612,-103.37917,0,04,1,
6278,00759,2022-05-25 11:31:04,25.51612,-103.37917,0,04,1,
6278,00759,2022-05-25 11:31:34,25.51611,-103.37918,0,04,1,
6278,00759,2022-05-25 11:32:05,25.51611,-103.37917,0,04,1,
6278,00759,2022-05-25 11:32:35,25.5161,-103.37917,0,04,1,
6278,00759,2022-05-25 11:33:05,25.5161,-103.37917,0,04,1,
6278,00759,2022-05-25 11:33:36,25.5161,-103.37917,0,04,1,
6278,00759,2022-05-25 11:34:06,25.5161,-103.37916,0,04,1,
6278,00759,2022-05-25 11:34:36,25.51611,-103.37916,0,04,1,
6278,00759,2022-05-25 11:35:07,25.51609,-103.37911,0,04,1,
6278,00759,2022-05-25 11:35:34,25.51608,-103.37908,0,04,1,
6278,00759,2022-05-25 11:36:02,25.51608,-103.37909,0,04,1,
6278,00759,2022-05-25 11:36:32,25.51608,-103.3791,0,04,1,
6278,00759,2022-05-25 11:37:03,25.51607,-103.37912,0,04,1,
6278,00759,2022-05-25 11:37:33,25.51606,-103.37912,0,04,1,
6278,00759,2022-05-25 11:38:03,25.51606,-103.37913,0,04,1,
6278,00759,2022-05-25 11:38:34,25.51607,-103.37913,0,04,1,
6278,00759,2022-05-25 11:39:04,25.51607,-103.37914,0,04,1,
6278,00759,2022-05-25 11:39:34,25.51607,-103.37914,0,04,1,
6278,00759,2022-05-25 11:40:05,25.51606,-103.37914,0,04,1,
6278,00759,2022-05-25 11:40:35,25.51607,-103.37913,0,04,1,
6278,00759,2022-05-25 11:41:00,25.51608,-103.37913,0,04,1,
6278,00759,2022-05-25 11:41:31,25.51608,-103.37913,0,04,1,
6278,00759,2022-05-25 11:42:01,25.5161,-103.37914,0,04,1,
6278,00759,2022-05-25 11:42:32,25.51611,-103.37915,0,04,1,
6278,00759,2022-05-25 11:43:02,25.5161,-103.37914,0,04,1,
6278,00759,2022-05-25 11:43:27,25.5162,-103.37903,5,00,1,
6278,00759,2022-05-25 11:43:57,25.51607,-103.37911,2,00,1,
6278,00759,2022-05-25 11:44:28,25.51562,-103.37947,16,00,1,
6278,00759,2022-05-25 11:44:58,25.51521,-103.38021,14,00,1,
6278,00759,2022-05-25 11:45:28,25.51593,-103.38131,15,00,1,
6278,00759,2022-05-25 11:45:59,25.51698,-103.38304,25,00,1,
6278,00759,2022-05-25 11:46:24,25.51815,-103.38447,23,00,1,
6278,00759,2022-05-25 11:46:54,25.51939,-103.38588,26,00,1,
6278,00759,2022-05-25 11:47:25,25.51993,-103.3865,9,00,1,
6278,00760,2022-05-25 12:03:59,25.49294,-103.41167,19,04,1,
6278,00760,2022-05-25 12:04:25,25.4935,-103.40258,0,04,1,
6278,00760,2022-05-25 12:04:55,25.4935,-103.40257,0,04,1,
6278,00760,2022-05-25 12:05:26,25.49349,-103.40256,0,04,1,
6278,00760,2022-05-25 12:05:56,25.49349,-103.40256,0,04,1,
6278,00760,2022-05-25 12:06:22,25.49349,-103.40257,0,04,1,
6278,00760,2022-05-25 12:06:52,25.49361,-103.40252,10,04,1,
6278,00760,2022-05-25 12:07:23,25.49472,-103.40362,0,04,1,
6278,00760,2022-05-25 12:07:53,25.4955,-103.40458,29,04,1,
6278,00760,2022-05-25 12:08:23,25.49629,-103.40542,21,04,1,
6278,00760,2022-05-25 12:08:54,25.49707,-103.40685,22,04,1,
6278,00760,2022-05-25 12:09:24,25.49665,-103.4083,26,04,1,
6278,00760,2022-05-25 12:09:49,25.49582,-103.40908,27,04,1,
6278,00760,2022-05-25 12:10:20,25.49583,-103.40962,29,04,1,
6278,00760,2022-05-25 12:10:50,25.49658,-103.4103,0,04,1,
6278,00760,2022-05-25 12:11:20,25.49671,-103.41028,19,04,1,
