Code vehicule,Code chauffeur,Date (GMT),Latitude,Longitude,Vitesse,I/O,Valide
5122,01216,2022-05-25 10:37:07,25.49714,-103.41483,0,04,1,
5122,01216,2022-05-25 10:37:12,25.49714,-103.41483,0,00,1,
5122,01216,2022-05-25 10:37:42,25.49715,-103.41482,0,00,1,
5122,01216,2022-05-25 10:38:13,25.49716,-103.41482,0,00,1,
5122,01216,2022-05-25 10:38:39,25.49716,-103.41482,0,00,1,
5122,01216,2022-05-25 10:39:09,25.49716,-103.41482,0,00,1,
5122,01216,2022-05-25 10:39:40,25.49716,-103.41482,0,00,1,
5122,01216,2022-05-25 10:40:10,25.49715,-103.41483,0,00,1,
5122,01216,2022-05-25 10:40:35,25.49713,-103.41483,0,00,1,
5122,01216,2022-05-25 10:41:06,25.49712,-103.41483,0,00,1,
5122,01216,2022-05-25 10:41:36,25.49712,-103.41483,0,00,1,
5122,01216,2022-05-25 10:42:06,25.49712,-103.41483,0,00,1,
5122,01216,2022-05-25 10:42:36,25.49712,-103.41483,0,00,1,
5122,01216,2022-05-25 10:43:07,25.49712,-103.41484,0,00,1,
5122,01216,2022-05-25 10:43:37,25.49713,-103.41484,0,00,1,
5122,01216,2022-05-25 10:44:08,25.49713,-103.41484,0,00,1,
5122,01216,2022-05-25 10:44:38,25.49712,-103.41484,0,00,1,
5122,01216,2022-05-25 10:45:08,25.49711,-103.41483,0,00,1,
5122,01216,2022-05-25 10:45:34,25.49711,-103.41483,0,00,1,
5122,01216,2022-05-25 10:46:04,25.49711,-103.41483,0,00,1,
5122,01216,2022-05-25 10:46:34,25.49712,-103.41483,0,00,1,
5122,01216,2022-05-25 10:47:05,25.49713,-103.41482,0,00,1,
5122,01216,2022-05-25 10:47:35,25.49713,-103.41481,0,00,1,
5122,01216,2022-05-25 10:48:06,25.49714,-103.41481,0,00,1,
5122,01216,2022-05-25 10:48:36,25.49715,-103.4148,0,00,1,
5122,01216,2022-05-25 10:49:06,25.49716,-103.4148,0,00,1,
5122,01216,2022-05-25 10:49:37,25.49716,-103.4148,0,00,1,
5122,01216,2022-05-25 10:50:07,25.49716,-103.41479,0,00,1,
5122,01216,2022-05-25 10:50:32,25.49716,-103.41479,0,00,1,
5122,01216,2022-05-25 10:51:03,25.49716,-103.41478,0,00,1,
5122,01216,2022-05-25 10:51:33,25.49715,-103.41477,0,00,1,
5122,01216,2022-05-25 10:52:03,25.49716,-103.41477,0,00,1,
5122,01216,2022-05-25 10:52:34,25.49715,-103.41478,0,00,1,
5122,01216,2022-05-25 10:53:04,25.49715,-103.41478,0,00,1,
5122,01216,2022-05-25 10:53:34,25.49716,-103.41478,0,00,1,
5122,01216,2022-05-25 10:54:05,25.49716,-103.41479,0,00,1,
5122,01216,2022-05-25 10:54:35,25.49715,-103.41481,0,00,1,
5122,01216,2022-05-25 10:55:05,25.49716,-103.41483,0,00,1,
5122,01216,2022-05-25 10:55:36,25.4971,-103.41485,0,00,1,
5122,01216,2022-05-25 10:56:01,25.49716,-103.41492,0,00,1,
5122,01216,2022-05-25 10:56:31,25.49698,-103.41472,0,00,1,
5122,01216,2022-05-25 10:57:02,25.49757,-103.41411,14,00,1,
5122,01216,2022-05-25 10:57:32,25.49845,-103.41329,9,00,1,
5122,01216,2022-05-25 10:58:03,25.49757,-103.41209,22,00,1,
5122,01216,2022-05-25 10:58:33,25.49663,-103.41092,14,00,1,
5122,01216,2022-05-25 10:59:03,25.49595,-103.41001,15,00,1,
5122,01216,2022-05-25 10:59:34,25.49495,-103.40869,23,00,1,
5122,01216,2022-05-25 11:00:04,25.49376,-103.40719,25,00,1,
5122,01217,2022-05-25 11:00:19,25.4932,-103.40648,7,04,1,
5122,01217,2022-05-25 11:00:50,25.4924,-103.40538,31,04,1,
5122,01217,2022-05-25 11:01:20,25.4919,-103.40429,6,04,1,
5122,01217,2022-05-25 11:01:50,25.49194,-103.40432,0,04,1,
5122,01217,2022-05-25 11:02:21,25.49275,-103.40353,26,04,1,
5122,01217,2022-05-25 11:02:51,25.49356,-103.40254,0,04,1,
5122,01217,2022-05-25 11:03:21,25.49444,-103.40331,29,04,1,
5122,01217,2022-05-25 11:03:51,25.49599,-103.40508,0,04,1,
