Code vehicule,Code chauffeur,Date (GMT),Latitude,Longitude,Vitesse,I/O,Valide
7396,03089,2022-05-25 10:04:54,0,0,0,04,0,
7396,03089,2022-05-25 10:04:59,25.49332,-103.40207,0,04,1,
7396,03089,2022-05-25 10:05:25,25.49332,-103.40207,0,04,1,
7396,03089,2022-05-25 10:05:55,25.49332,-103.40207,0,04,1,
7396,03089,2022-05-25 10:06:25,25.49332,-103.40206,0,04,1,
7396,03089,2022-05-25 10:06:56,25.49332,-103.40206,0,04,1,
7396,03089,2022-05-25 10:07:26,25.49332,-103.40206,0,04,1,
7396,03089,2022-05-25 10:07:56,25.49332,-103.40207,0,04,1,
7396,03089,2022-05-25 10:08:27,25.49331,-103.40208,0,04,1,
7396,03089,2022-05-25 10:08:57,25.49331,-103.40208,0,04,1,
7396,03089,2022-05-25 10:09:28,25.49332,-103.40208,0,04,1,
7396,03089,2022-05-25 10:09:58,25.49331,-103.40208,0,04,1,
7396,03089,2022-05-25 10:10:23,25.49331,-103.40208,0,04,1,
7396,03089,2022-05-25 10:10:54,25.49332,-103.40209,0,04,1,
7396,03089,2022-05-25 10:11:24,25.49332,-103.40208,0,04,1,
7396,03089,2022-05-25 10:11:54,25.49332,-103.40208,0,04,1,
7396,03089,2022-05-25 10:12:25,25.49332,-103.40208,0,04,1,
7396,03089,2022-05-25 10:12:55,25.49332,-103.40208,0,04,1,
7396,03089,2022-05-25 10:13:25,25.49332,-103.40208,0,04,1,
7396,03089,2022-05-25 10:13:52,25.49332,-103.40208,0,04,1,
7396,03089,2022-05-25 10:14:22,25.49332,-103.40209,0,04,1,
7396,03089,2022-05-25 10:14:52,25.49332,-103.40208,0,04,1,
7396,03089,2022-05-25 10:15:23,25.49332,-103.40208,0,04,1,
7396,03089,2022-05-25 10:15:48,25.49332,-103.40208,0,04,1,
7396,03089,2022-05-25 10:16:18,25.49332,-103.40208,0,04,1,
7396,03089,2022-05-25 10:16:48,25.49331,-103.40208,0,04,1,
7396,03089,2022-05-25 10:17:19,25.49331,-103.40209,0,04,1,
7396,03089,2022-05-25 10:17:49,25.49331,-103.40209,0,04,1,
7396,03089,2022-05-25 10:18:19,25.49332,-103.40209,0,04,1,
7396,03089,2022-05-25 10:18:50,25.49332,-103.40209,0,04,1,
7396,03089,2022-05-25 10:19:20,25.49333,-103.4021,0,04,1,
7396,03089,2022-05-25 10:19:50,25.49332,-103.4021,0,04,1,
7396,03089,2022-05-25 10:20:20,25.49332,-103.4021,0,04,1,
7396,03089,2022-05-25 10:20:51,25.49332,-103.40209,0,04,1,
7396,03089,2022-05-25 10:21:16,25.49332,-103.40209,0,04,1,
7396,03089,2022-05-25 10:21:47,25.49332,-103.40209,0,04,1,
7396,03089,2022-05-25 10:22:17,25.49332,-103.40208,0,04,1,
7396,03089,2022-05-25 10:22:47,25.49332,-103.40208,0,04,1,
7396,03089,2022-05-25 10:23:18,25.49332,-103.40208,0,04,1,
7396,03089,2022-05-25 10:23:48,25.49332,-103.40208,0,04,1,
7396,03089,2022-05-25 10:24:18,25.49332,-103.40208,0,04,1,
7396,03089,2022-05-25 10:24:48,25.49332,-103.40208,0,04,1,
7396,03089,2022-05-25 10:25:19,25.49332,-103.40207,0,04,1,
7396,03089,2022-05-25 10:25:49,25.49331,-103.40207,0,04,1,
7396,03089,2022-05-25 10:26:19,25.49349,-103.40239,13,04,1,
7396,03089,2022-05-25 10:26:45,25.49281,-103.40349,25,04,1,
7396,03089,2022-05-25 10:27:15,25.49181,-103.40451,7,04,1,
7396,03089,2022-05-25 10:27:45,25.49106,-103.40378,11,04,1,
7396,03089,2022-05-25 10:28:16,25.49001,-103.40191,32,04,1,
7396,03089,2022-05-25 10:28:46,25.49074,-103.40028,15,04,1,
7396,03089,2022-05-25 10:29:16,25.49214,-103.39864,14,04,1,
7396,03089,2022-05-25 10:29:47,25.49286,-103.39778,26,04,1,
7396,03089,2022-05-25 10:30:17,25.49397,-103.39547,33,04,1,
7396,03089,2022-05-25 10:30:47,25.49438,-103.39277,31,04,1,
7396,03089,2022-05-25 10:31:18,25.49481,-103.38995,37,04,1,
7396,03089,2022-05-25 10:31:48,25.49529,-103.38686,38,04,1,
7396,03089,2022-05-25 10:32:13,25.49568,-103.38428,36,04,1,
7396,03089,2022-05-25 10:32:44,25.49607,-103.38168,5,04,1,
7396,03089,2022-05-25 10:33:14,25.49613,-103.37994,26,04,1,
7396,03089,2022-05-25 10:33:44,25.49625,-103.37956,0,04,1,
7396,03089,2022-05-25 10:34:15,25.49625,-103.37957,0,04,1,
7396,03089,2022-05-25 10:34:45,25.49624,-103.37957,0,04,1,
7396,03089,2022-05-25 10:35:15,25.49624,-103.37958,0,04,1,
7396,03089,2022-05-25 10:35:46,25.49624,-103.37958,0,04,1,
7396,03089,2022-05-25 10:36:16,25.49624,-103.37958,0,04,1,
7396,03089,2022-05-25 10:36:46,25.49624,-103.37958,0,04,1,
7396,03089,2022-05-25 10:37:12,25.49624,-103.37958,0,04,1,
7396,03089,2022-05-25 10:37:42,25.49633,-103.3796,1,04,1,
7396,03089,2022-05-25 10:38:12,25.49676,-103.37996,0,04,1,
7396,03089,2022-05-25 10:38:43,25.49719,-103.38069,26,04,1,
7396,03089,2022-05-25 10:39:13,25.49843,-103.38291,34,04,1,
7396,03089,2022-05-25 10:39:44,25.49988,-103.38548,36,04,1,
7396,03089,2022-05-25 10:40:14,25.50136,-103.38813,39,04,1,
7396,03089,2022-05-25 10:40:44,25.50271,-103.39081,34,04,1,
7396,03089,2022-05-25 10:41:15,25.50393,-103.39106,24,04,1,
7396,03089,2022-05-25 10:41:45,25.50551,-103.38977,11,04,1,
7396,03089,2022-05-25 10:42:11,25.50473,-103.38852,5,04,1,
7396,03089,2022-05-25 10:42:41,25.50387,-103.38719,21,04,1,
7396,03089,2022-05-25 10:43:11,25.50276,-103.38544,26,04,1,
7396,03089,2022-05-25 10:43:41,25.50167,-103.38376,27,04,1,
7396,03089,2022-05-25 10:44:12,25.50099,-103.38234,23,04,1,
7396,03089,2022-05-25 10:44:42,25.50247,-103.38124,24,04,1,
7396,03089,2022-05-25 10:45:12,25.50379,-103.38044,8,04,1,
7396,03089,2022-05-25 10:45:43,25.50454,-103.38204,12,04,1,
7396,03089,2022-05-25 10:46:13,25.50586,-103.38101,7,04,1,
7396,03089,2022-05-25 10:46:43,25.50737,-103.37993,10,04,1,
7396,03089,2022-05-25 10:47:14,25.50856,-103.38179,25,04,1,
7396,03089,2022-05-25 10:47:39,25.50938,-103.38307,0,04,1,
7396,03089,2022-05-25 10:48:09,25.50814,-103.3841,36,04,1,
7396,03089,2022-05-25 10:48:40,25.50659,-103.38538,10,04,1,
7396,03089,2022-05-25 10:49:10,25.50797,-103.38758,39,04,1,
