Code vehicule,Code chauffeur,Date (GMT),Latitude,Longitude,Vitesse,I/O,Valide
7440,02393,2022-05-25 11:05:01,0,0,0,04,0,
7440,02393,2022-05-25 11:05:31,25.52427,-103.32564,0,04,0,
7440,02393,2022-05-25 11:06:01,25.52416,-103.3255,0,04,0,
7440,02393,2022-05-25 11:06:11,25.52432,-103.3251,0,00,0,
7440,02393,2022-05-25 11:06:37,25.52444,-103.32402,0,00,0,
7440,02393,2022-05-25 11:07:07,0,0,0,00,0,
7440,02393,2022-05-25 11:07:38,25.52488,-103.32927,0,00,0,
7440,02393,2022-05-25 11:07:48,25.52375,-103.3291,42,00,1,
7440,02393,2022-05-25 11:08:33,0,0,0,00,0,
7440,02394,2022-05-25 11:08:53,0,0,0,04,0,
7440,02394,2022-05-25 11:08:58,0,0,0,00,0,
7440,02394,2022-05-25 11:09:29,0,0,0,00,0,
7440,02394,2022-05-25 11:09:59,0,0,0,00,0,
7440,02394,2022-05-25 11:10:29,0,0,0,00,0,
7440,02394,2022-05-25 11:10:34,25.535,-103.34987,77,00,1,
7440,02394,2022-05-25 11:11:00,25.53503,-103.35537,82,00,1,
7440,02394,2022-05-25 11:11:30,25.535,-103.36174,73,00,1,
7440,02394,2022-05-25 11:11:55,25.53469,-103.36608,39,00,1,
7440,02394,2022-05-25 11:12:21,25.53028,-103.36619,29,00,1,
7440,02394,2022-05-25 11:12:51,25.53029,-103.36911,8,00,1,
7440,02394,2022-05-25 11:13:21,25.53031,-103.36612,38,00,1,
7440,02394,2022-05-25 11:13:52,25.52731,-103.36601,27,00,1,
7440,02394,2022-05-25 11:14:22,25.52392,-103.36601,63,00,1,
7440,02394,2022-05-25 11:14:53,25.51816,-103.36604,82,00,1,
7440,02394,2022-05-25 11:15:23,25.51182,-103.3661,80,00,1,
7440,02394,2022-05-25 11:15:53,25.50542,-103.36619,79,00,1,
7440,02394,2022-05-25 11:16:20,25.49923,-103.36635,81,00,1,
7440,02394,2022-05-25 11:16:45,25.49768,-103.37025,76,00,1,
7440,02394,2022-05-25 11:17:15,25.4973,-103.37482,13,00,1,
7440,02394,2022-05-25 11:17:46,25.49677,-103.37831,34,00,1,
7440,02395,2022-05-25 11:18:01,25.4966,-103.37947,16,04,1,
7440,02395,2022-05-25 11:18:31,25.49676,-103.37998,0,04,1,
7440,02395,2022-05-25 11:19:02,25.49807,-103.38226,53,04,1,
7440,02395,2022-05-25 11:19:32,25.50028,-103.38617,53,04,1,
7440,02395,2022-05-25 11:20:02,25.50103,-103.38747,21,04,1,
7440,02395,2022-05-25 11:20:28,25.50251,-103.39039,54,04,1,
7440,02395,2022-05-25 11:20:58,25.50419,-103.39083,24,04,1,
7440,02395,2022-05-25 11:21:13,25.5052,-103.39003,36,04,1,
7440,02395,2022-05-25 11:21:39,25.50473,-103.38855,11,04,1,
7440,02395,2022-05-25 11:22:09,25.50389,-103.38721,22,04,1,
7440,02395,2022-05-25 11:22:39,25.50348,-103.38654,31,04,1,
7440,02395,2022-05-25 11:23:10,25.50263,-103.38524,0,04,1,
