Code vehicule,Code chauffeur,Date (GMT),Latitude,Longitude,Vitesse,I/O,Valide
5139,01491,2022-05-25 10:08:30,0,0,0,04,0,
5139,01491,2022-05-25 10:08:35,25.5143,-103.43687,0,04,1,
5139,01491,2022-05-25 10:09:00,25.51431,-103.43686,0,04,1,
5139,01491,2022-05-25 10:09:31,25.51431,-103.43685,0,04,1,
5139,01491,2022-05-25 10:10:01,25.51431,-103.43685,0,04,1,
5139,01491,2022-05-25 10:10:32,25.51431,-103.43685,0,04,1,
5139,01491,2022-05-25 10:11:02,25.51431,-103.43685,0,04,1,
5139,01491,2022-05-25 10:11:32,25.51431,-103.43684,0,04,1,
5139,01491,2022-05-25 10:12:03,25.51431,-103.43684,0,04,1,
5139,01491,2022-05-25 10:12:33,25.51431,-103.43684,0,04,1,
5139,01491,2022-05-25 10:13:03,25.51432,-103.43684,0,04,1,
5139,01491,2022-05-25 10:13:34,25.51432,-103.43684,0,04,1,
5139,01491,2022-05-25 10:13:56,25.51433,-103.43684,0,04,1,
5139,01491,2022-05-25 10:14:26,25.51433,-103.43684,0,04,1,
5139,01491,2022-05-25 10:14:57,25.51433,-103.43684,0,04,1,
5139,01491,2022-05-25 10:15:27,25.51433,-103.43684,0,04,1,
5139,01491,2022-05-25 10:15:57,25.51433,-103.43684,0,04,1,
5139,01491,2022-05-25 10:16:28,25.51433,-103.43685,0,04,1,
5139,01491,2022-05-25 10:16:58,25.51433,-103.43685,0,04,1,
5139,01491,2022-05-25 10:17:29,25.51432,-103.43685,0,04,1,
5139,01491,2022-05-25 10:17:59,25.51432,-103.43685,0,04,1,
5139,01491,2022-05-25 10:18:29,25.51433,-103.43685,0,04,1,
5139,01491,2022-05-25 10:18:55,25.51433,-103.43684,0,04,1,
5139,01491,2022-05-25 10:19:25,25.51434,-103.43684,0,04,1,
5139,01491,2022-05-25 10:19:55,25.51434,-103.43684,0,04,1,
5139,01491,2022-05-25 10:20:26,25.51434,-103.43684,0,04,1,
5139,01491,2022-05-25 10:20:56,25.51434,-103.43683,0,04,1,
5139,01491,2022-05-25 10:21:26,25.51435,-103.43683,0,04,1,
5139,01491,2022-05-25 10:21:56,25.51434,-103.43683,0,04,1,
5139,01491,2022-05-25 10:22:27,25.51396,-103.43627,10,04,1,
5139,01491,2022-05-25 10:22:57,25.51419,-103.43496,31,04,1,
5139,01491,2022-05-25 10:23:28,25.51266,-103.43258,35,04,1,
5139,01491,2022-05-25 10:23:57,25.51126,-103.43035,35,04,1,
5139,01491,2022-05-25 10:24:23,25.50933,-103.4273,39,04,1,
5139,01491,2022-05-25 10:24:54,25.50735,-103.42462,58,04,1,
5139,01491,2022-05-25 10:25:24,25.50417,-103.42055,69,04,1,
5139,01491,2022-05-25 10:25:54,25.50174,-103.41741,13,04,1,
5139,01491,2022-05-25 10:26:25,25.49984,-103.41497,41,04,1,
5139,01491,2022-05-25 10:26:55,25.49818,-103.41283,48,04,1,
5139,01491,2022-05-25 10:27:26,25.49663,-103.41077,13,04,1,
5139,01491,2022-05-25 10:27:56,25.49847,-103.40902,50,04,1,
5139,01491,2022-05-25 10:28:26,25.50125,-103.40657,45,04,1,
5139,01491,2022-05-25 10:28:57,25.50369,-103.40457,49,04,1,
5139,01491,2022-05-25 10:29:22,25.50556,-103.40234,47,04,1,
5139,01491,2022-05-25 10:29:52,25.50748,-103.39971,18,04,1,
5139,01491,2022-05-25 10:30:23,25.50601,-103.39705,55,04,1,
5139,01491,2022-05-25 10:30:53,25.50393,-103.39335,23,04,1,
5139,01491,2022-05-25 10:31:23,25.50266,-103.39106,39,04,1,
5139,01491,2022-05-25 10:31:54,25.50125,-103.38816,39,04,1,
5139,01491,2022-05-25 10:32:24,25.49967,-103.38533,40,04,1,
5139,01491,2022-05-25 10:32:54,25.49811,-103.38254,40,04,1,
5139,01491,2022-05-25 10:33:25,25.49665,-103.38002,22,04,1,
5139,01491,2022-05-25 10:33:55,25.49675,-103.3799,0,04,1,
5139,01491,2022-05-25 10:34:25,25.49675,-103.37991,0,04,1,
5139,01491,2022-05-25 10:34:51,25.49741,-103.38107,37,04,1,
5139,01491,2022-05-25 10:35:21,25.49904,-103.38398,43,04,1,
5139,01491,2022-05-25 10:35:51,25.50088,-103.3873,52,04,1,
5139,01491,2022-05-25 10:36:22,25.50294,-103.39128,45,04,1,
5139,01491,2022-05-25 10:36:52,25.50379,-103.39118,31,04,1,
5139,01491,2022-05-25 10:37:22,25.5054,-103.38952,24,04,1,
5139,01491,2022-05-25 10:37:53,25.50472,-103.3885,5,04,1,
5139,01491,2022-05-25 10:38:23,25.50396,-103.38732,14,04,1,
5139,01491,2022-05-25 10:38:54,25.50335,-103.38634,25,04,1,
5139,01491,2022-05-25 10:39:19,25.50218,-103.38453,36,04,1,
5139,01491,2022-05-25 10:39:49,25.50097,-103.38269,0,04,1,
5139,01491,2022-05-25 10:40:20,25.50165,-103.38185,37,04,1,
5139,01491,2022-05-25 10:40:50,25.50377,-103.38044,23,04,1,
5139,01491,2022-05-25 10:41:20,25.50485,-103.3818,28,04,1,
5139,01491,2022-05-25 10:41:51,25.50606,-103.38087,15,04,1,
5139,01491,2022-05-25 10:42:21,25.50747,-103.38007,13,04,1,
5139,01491,2022-05-25 10:42:51,25.50822,-103.38127,17,04,1,
5139,01491,2022-05-25 10:43:22,25.50869,-103.38206,25,04,1,
5139,01491,2022-05-25 10:43:52,25.50935,-103.38307,11,04,1,
5139,01491,2022-05-25 10:44:22,25.50808,-103.38417,0,04,1,
5139,01491,2022-05-25 10:44:48,25.5069,-103.38509,37,04,1,
5139,01491,2022-05-25 10:45:18,25.50668,-103.3856,15,04,1,
5139,01491,2022-05-25 10:45:48,25.50849,-103.38841,37,04,1,
5139,01491,2022-05-25 10:46:19,25.50934,-103.38976,23,04,1,
5139,01491,2022-05-25 10:46:49,25.51017,-103.391,31,04,1,
5139,01491,2022-05-25 10:47:19,25.51153,-103.39312,42,04,1,
5139,01491,2022-05-25 10:47:50,25.51268,-103.39452,0,04,1,
5139,01491,2022-05-25 10:48:20,25.51347,-103.39405,22,04,1,
5139,01491,2022-05-25 10:48:50,25.51459,-103.39404,11,04,1,
5139,01491,2022-05-25 10:49:21,25.5162,-103.39402,21,04,1,
5139,01491,2022-05-25 10:49:46,25.51731,-103.39402,16,04,1,
5139,01491,2022-05-25 10:50:16,25.5175,-103.39401,0,04,1,
5139,01491,2022-05-25 10:50:47,25.51848,-103.39401,31,04,1,
5139,01491,2022-05-25 10:51:17,25.52053,-103.39399,24,04,1,
5139,01491,2022-05-25 10:51:48,25.52277,-103.39397,26,04,1,
5139,01491,2022-05-25 10:52:18,25.52473,-103.39395,3,04,1,
5139,01491,2022-05-25 10:52:48,25.52577,-103.39394,20,04,1,
5139,01491,2022-05-25 10:53:19,25.5271,-103.39393,13,04,1,
5139,01491,2022-05-25 10:53:49,25.52844,-103.39392,34,04,1,
5139,01491,2022-05-25 10:54:19,25.53155,-103.3939,11,04,1,
5139,01491,2022-05-25 10:54:45,25.5328,-103.39392,17,04,1,
5139,01491,2022-05-25 10:55:15,25.53475,-103.39382,18,04,1,
