Code vehicule,Code chauffeur,Date (GMT),Latitude,Longitude,Vitesse,I/O,Valide
6183,01095,2022-05-25 11:11:01,0,0,0,04,0,
6183,01095,2022-05-25 11:11:06,25.57666,-103.42199,0,04,1,
6183,01095,2022-05-25 11:11:31,25.57667,-103.42198,0,04,1,
6183,01095,2022-05-25 11:12:02,25.57667,-103.42198,0,04,1,
6183,01095,2022-05-25 11:12:32,25.57667,-103.42199,0,04,1,
6183,01095,2022-05-25 11:13:02,25.57666,-103.42199,0,04,1,
6183,01095,2022-05-25 11:13:33,25.57666,-103.42199,0,04,1,
6183,01095,2022-05-25 11:14:03,25.57665,-103.42199,0,04,1,
6183,01095,2022-05-25 11:14:33,25.57664,-103.42199,0,04,1,
6183,01095,2022-05-25 11:15:04,25.57664,-103.42198,0,04,1,
6183,01095,2022-05-25 11:15:34,25.57664,-103.42198,0,04,1,
6183,01095,2022-05-25 11:16:04,25.57665,-103.42198,0,04,1,
6183,01095,2022-05-25 11:16:30,25.57665,-103.42198,0,04,1,
6183,01095,2022-05-25 11:16:56,25.57666,-103.42198,0,04,1,
6183,01095,2022-05-25 11:17:26,25.57666,-103.42198,0,04,1,
6183,01095,2022-05-25 11:17:56,25.57666,-103.42198,0,04,1,
6183,01095,2022-05-25 11:18:27,25.57666,-103.42198,0,04,1,
6183,01095,2022-05-25 11:18:57,25.57665,-103.42198,0,04,1,
6183,01095,2022-05-25 11:19:28,25.57666,-103.42198,0,04,1,
6183,01095,2022-05-25 11:19:58,25.57666,-103.42198,0,04,1,
6183,01095,2022-05-25 11:20:28,25.57667,-103.42198,0,04,1,
6183,01095,2022-05-25 11:20:59,25.57668,-103.42199,0,04,1,
6183,01095,2022-05-25 11:21:29,25.57668,-103.42199,0,04,1,
6183,01095,2022-05-25 11:21:54,25.57668,-103.422,0,04,1,
6183,01095,2022-05-25 11:22:25,25.57665,-103.42202,4,04,1,
6183,01095,2022-05-25 11:22:55,25.57692,-103.42188,5,04,1,
6183,01095,2022-05-25 11:23:25,25.57755,-103.42206,11,04,1,
6183,01095,2022-05-25 11:23:56,25.57798,-103.42163,8,04,1,
6183,01095,2022-05-25 11:24:26,25.57861,-103.42213,17,04,1,
6183,01095,2022-05-25 11:24:56,25.57977,-103.42242,15,04,1,
6183,01095,2022-05-25 11:25:27,25.58129,-103.42265,20,04,1,
6183,01095,2022-05-25 11:25:57,25.58185,-103.4201,36,04,1,
6183,01095,2022-05-25 11:26:27,25.58275,-103.41679,49,04,1,
6183,01095,2022-05-25 11:26:58,25.58251,-103.41569,26,04,1,
6183,01095,2022-05-25 11:27:23,25.58419,-103.41405,45,04,1,
6183,01095,2022-05-25 11:27:53,25.58541,-103.41085,29,04,1,
6183,01095,2022-05-25 11:28:24,25.58541,-103.41028,0,04,1,
6183,01095,2022-05-25 11:28:54,25.5854,-103.41029,0,04,1,
6183,01095,2022-05-25 11:29:24,25.58541,-103.40997,18,04,1,
6183,01095,2022-05-25 11:29:55,25.58585,-103.41152,33,04,1,
6183,01095,2022-05-25 11:30:25,25.58672,-103.41216,11,04,1,
6183,01095,2022-05-25 11:30:55,25.58775,-103.41154,26,04,1,
6183,01095,2022-05-25 11:31:26,25.58793,-103.41122,12,04,1,
6183,01095,2022-05-25 11:31:56,25.58732,-103.41227,20,04,1,
6183,01095,2022-05-25 11:32:26,25.5861,-103.41208,15,04,1,
6183,01095,2022-05-25 11:32:52,25.58527,-103.41299,33,04,1,
6183,01095,2022-05-25 11:33:22,25.58406,-103.41533,11,04,1,
6183,01095,2022-05-25 11:33:52,25.584,-103.41543,0,04,1,
6183,01095,2022-05-25 11:34:23,25.584,-103.41544,3,04,1,
6183,01095,2022-05-25 11:34:53,25.58301,-103.41737,34,04,1,
6183,01095,2022-05-25 11:35:24,25.58281,-103.41901,15,04,1,
6183,01095,2022-05-25 11:35:54,25.58344,-103.4195,5,04,1,
6183,01095,2022-05-25 11:36:24,25.58392,-103.4195,8,04,1,
6183,01095,2022-05-25 11:36:54,25.58395,-103.41933,1,04,1,
6183,01095,2022-05-25 11:37:25,25.58392,-103.41938,0,04,1,
6183,01095,2022-05-25 11:37:50,25.58392,-103.41938,0,04,1,
6183,01095,2022-05-25 11:38:20,25.58392,-103.41938,0,04,1,
6183,01095,2022-05-25 11:38:51,25.58392,-103.41938,0,04,1,
6183,01095,2022-05-25 11:39:21,25.58392,-103.41938,0,04,1,
6183,01095,2022-05-25 11:39:51,25.58391,-103.41938,0,04,1,
6183,01095,2022-05-25 11:40:22,25.5839,-103.41938,0,04,1,
6183,01095,2022-05-25 11:40:52,25.5839,-103.41938,0,04,1,
6183,01095,2022-05-25 11:41:22,25.58391,-103.41939,0,04,1,
6183,01095,2022-05-25 11:41:53,25.58392,-103.41939,0,04,1,
6183,01095,2022-05-25 11:46:22,25.58393,-103.41941,0,04,1,
6183,01095,2022-05-25 11:46:47,25.58405,-103.41918,8,04,1,
6183,01095,2022-05-25 11:47:18,25.58418,-103.4189,0,04,1,
6183,01095,2022-05-25 11:47:49,25.58417,-103.4189,0,04,1,
6183,01095,2022-05-25 11:48:19,25.58418,-103.4189,0,04,1,
6183,01095,2022-05-25 11:48:49,25.58417,-103.41891,0,04,1,
6183,01095,2022-05-25 11:49:20,25.58417,-103.41891,0,04,1,
6183,01095,2022-05-25 11:49:50,25.58417,-103.41891,0,04,1,
6183,01095,2022-05-25 11:50:20,25.58433,-103.41863,8,04,1,
6183,01095,2022-05-25 11:50:51,25.58468,-103.41792,0,04,1,
