Code vehicule,Code chauffeur,Date (GMT),Latitude,Longitude,Vitesse,I/O,Valide
6256,00556,2022-05-25 11:09:22,25.56539,-103.41869,0,04,1,
6256,00556,2022-05-25 11:09:48,25.56539,-103.41868,0,04,1,
6256,00556,2022-05-25 11:10:18,25.5654,-103.41867,0,04,1,
6256,00556,2022-05-25 11:10:48,25.56542,-103.41864,0,04,1,
6256,00556,2022-05-25 11:11:19,25.56542,-103.41864,0,04,1,
6256,00556,2022-05-25 11:11:49,25.56542,-103.41864,0,04,1,
6256,00556,2022-05-25 11:12:19,25.56541,-103.41865,0,04,1,
6256,00556,2022-05-25 11:12:49,25.56541,-103.41865,0,04,1,
6256,00556,2022-05-25 11:13:20,25.56529,-103.41827,14,04,1,
6256,00556,2022-05-25 11:13:50,25.56437,-103.41736,15,04,1,
6256,00556,2022-05-25 11:14:20,25.56342,-103.41643,17,04,1,
6256,00556,2022-05-25 11:14:46,25.56229,-103.41618,23,04,1,
6256,00556,2022-05-25 11:15:16,25.56041,-103.41619,25,04,1,
6256,00556,2022-05-25 11:15:46,25.55862,-103.41621,15,04,1,
6256,00556,2022-05-25 11:16:13,25.55854,-103.41619,0,04,1,
6256,00556,2022-05-25 11:16:43,25.55838,-103.41608,17,04,1,
6256,00556,2022-05-25 11:17:13,25.55693,-103.41427,19,04,1,
6256,00556,2022-05-25 11:17:44,25.55681,-103.41415,0,04,1,
6256,00556,2022-05-25 11:18:14,25.55615,-103.41336,12,04,1,
6256,00556,2022-05-25 11:18:45,25.55473,-103.41163,40,04,1,
6256,00556,2022-05-25 11:19:15,25.55267,-103.40913,39,04,1,
6256,00556,2022-05-25 11:19:45,25.55149,-103.40769,31,04,1,
6256,00556,2022-05-25 11:20:10,25.55022,-103.40616,16,04,1,
6256,00556,2022-05-25 11:20:41,25.54838,-103.40788,40,04,1,
6256,00556,2022-05-25 11:21:11,25.54579,-103.41046,52,04,1,
6256,00556,2022-05-25 11:21:41,25.54287,-103.41336,40,04,1,
6256,00556,2022-05-25 11:22:12,25.54236,-103.41383,0,04,1,
6256,00556,2022-05-25 11:22:42,25.54238,-103.41382,0,04,1,
6256,00556,2022-05-25 11:23:12,25.54152,-103.41349,37,04,1,
6256,00556,2022-05-25 11:23:43,25.53904,-103.41044,41,04,1,
6256,00556,2022-05-25 11:24:13,25.53852,-103.40981,0,04,1,
6256,00556,2022-05-25 11:24:43,25.53778,-103.4089,36,04,1,
6256,00556,2022-05-25 11:25:09,25.53581,-103.40643,46,04,1,
6256,00556,2022-05-25 11:25:39,25.53225,-103.40594,38,04,1,
6256,00556,2022-05-25 11:26:10,25.52914,-103.40594,48,04,1,
6256,00556,2022-05-25 11:26:40,25.52505,-103.40598,58,04,1,
6256,00556,2022-05-25 11:27:10,25.52103,-103.40602,35,04,1,
6256,00556,2022-05-25 11:27:41,25.52045,-103.406,15,04,1,
6256,00556,2022-05-25 11:28:11,25.52017,-103.40355,45,04,1,
6256,00556,2022-05-25 11:28:41,25.51931,-103.39957,43,04,1,
6256,00556,2022-05-25 11:29:11,25.51895,-103.39904,0,04,1,
6256,00556,2022-05-25 11:29:42,25.51862,-103.39854,30,04,1,
6256,00556,2022-05-25 11:30:12,25.5176,-103.39512,51,04,1,
6256,00556,2022-05-25 11:30:37,25.51757,-103.39118,55,04,1,
6256,00556,2022-05-25 11:31:08,25.51678,-103.39037,35,04,1,
6256,00556,2022-05-25 11:31:38,25.51425,-103.39309,56,04,1,
6256,00556,2022-05-25 11:32:03,25.51287,-103.39458,5,00,1,
6256,00556,2022-05-25 11:32:29,25.51288,-103.39458,0,00,1,
6256,00556,2022-05-25 11:32:59,25.51288,-103.39458,0,00,1,
6256,00556,2022-05-25 11:33:30,25.51288,-103.39458,0,00,1,
6256,00556,2022-05-25 11:34:00,25.51276,-103.39471,0,00,1,
6256,00556,2022-05-25 11:34:30,25.51276,-103.39471,0,00,1,
6256,00556,2022-05-25 11:35:01,25.5121,-103.3954,32,00,1,
6256,00556,2022-05-25 11:35:31,25.50984,-103.39771,38,00,1,
6256,00556,2022-05-25 11:36:01,25.50791,-103.39971,7,00,1,
6256,00556,2022-05-25 11:36:32,25.5079,-103.39972,0,00,1,
6256,00556,2022-05-25 11:37:02,25.50713,-103.3991,30,00,1,
6256,00556,2022-05-25 11:37:27,25.50579,-103.39667,47,00,1,
6256,00556,2022-05-25 11:37:58,25.50393,-103.39337,28,00,1,
6256,00556,2022-05-25 11:38:28,25.50255,-103.39091,41,00,1,
6256,00556,2022-05-25 11:38:58,25.50091,-103.3875,49,00,1,
6256,00556,2022-05-25 11:39:29,25.49907,-103.38428,42,00,1,
6256,00556,2022-05-25 11:39:59,25.4974,-103.3813,41,00,1,
6256,00556,2022-05-25 11:40:29,25.49636,-103.38026,2,00,1,
